mean_degree,degree_variance,density,radius_by_leaps,diameter_by_leaps,min_length,max_length,radius_by_length,diameter_by_length,total_data_rate,unexecuted,successes,blocks,unexecuted_rate,success_rate,block_rate
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3653.0523141423596,4999.390832485988,8440,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.48888888888888893,0.26666666666666666,4,5,365.43644302507414,3202.220632439111,3944.532425668452,5269.570726971549,7180,0,36,9,0.0,0.8,0.2
2.4,0.26666666666666666,0.26666666666666666,4,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8840,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,294.4695548715736,3202.220632439111,2124.285225914241,4191.6353204466795,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2100.235627766473,4167.5857222989125,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3011.1543202885555,4999.390832485988,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3463.2706040272415,5269.570726971549,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
2.4,0.26666666666666666,0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3432.474920689682,4603.462008737747,9580,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3102.954587046752,4321.439655071936,8580,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2567.358854443075,4999.390832485988,7480,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3045.928531656811,5269.570726971549,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
2.4,0.26666666666666666,0.26666666666666666,4,5,365.43644302507414,3202.220632439111,4214.800926008669,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4214.800926008669,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4214.800926008669,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4214.800926008669,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4214.800926008669,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4214.800926008669,5206.121238083605,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.48888888888888893,0.26666666666666666,2,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3178.6894574605594,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4147.890812596977,5246.039551992998,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
2.4,0.48888888888888893,0.26666666666666666,4,5,365.43644302507414,3202.220632439111,4147.890812596977,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,4,5,365.43644302507414,3202.220632439111,4125.769912750904,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,239.02331360824977,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2705.16132416476,5246.039551992998,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
2.4,0.26666666666666666,0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4147.890812596977,5085.540720754585,7140,0,35,10,0.0,0.7777777777777778,0.2222222222222222
2.4,0.26666666666666666,0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4147.890812596977,5269.570726971549,7040,0,34,11,0.0,0.7555555555555555,0.24444444444444444
2.4,0.26666666666666666,0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4135.2907505335925,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,4,4,296.5558211351698,3202.220632439111,2678.680697549923,5246.039551992998,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4758.832287697457,10180,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2463.460724310873,4530.8108188433125,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3653.0523141423596,4932.480719074296,8440,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,4,5,365.43644302507414,3202.220632439111,3944.532425668452,5269.570726971549,7180,0,36,9,0.0,0.8,0.2
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8840,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,4,294.4695548715736,3202.220632439111,2124.285225914241,4191.6353204466795,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
2.4,0.48888888888888893,0.26666666666666666,2,4,365.43644302507414,3202.220632439111,2100.235627766473,4167.5857222989125,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3011.1543202885555,4932.480719074296,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3463.2706040272415,5269.570726971549,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3365.5648072779904,4611.217117093932,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3102.954587046752,4321.439655071936,8580,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2567.358854443075,4932.480719074296,7480,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3045.928531656811,5269.570726971549,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4147.890812596977,5209.494906072094,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4147.890812596977,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4147.890812596977,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4147.890812596977,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4147.890812596977,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4147.890812596977,5206.121238083605,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.48888888888888893,0.26666666666666666,2,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,2,4,365.43644302507414,3202.220632439111,3178.6894574605594,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4124.4943075008,5246.039551992998,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,239.02331360824977,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2705.16132416476,5246.039551992998,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4124.4943075008,5085.540720754585,7140,0,35,10,0.0,0.7777777777777778,0.2222222222222222
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,7040,0,34,11,0.0,0.7555555555555555,0.24444444444444444
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,296.5558211351698,3202.220632439111,2678.680697549923,5246.039551992998,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4758.832287697457,10180,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.26666666666666666,0.26666666666666666,3,3,365.43644302507414,3202.220632439111,2463.460724310873,4530.8108188433125,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3653.0523141423596,4909.084213978118,8440,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3944.532425668452,5269.570726971549,7180,0,36,9,0.0,0.8,0.2
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8840,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,294.4695548715736,3202.220632439111,2127.102176262971,4191.6353204466795,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2103.0525781152032,4167.5857222989125,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3013.971270637285,4909.084213978118,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3463.2706040272415,5269.570726971549,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3342.1683021818126,4611.217117093932,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,2,4,365.43644302507414,3202.220632439111,3102.954587046752,4321.439655071936,8780,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,2,4,365.43644302507414,3202.220632439111,2567.358854443075,4909.084213978118,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3045.928531656811,5269.570726971549,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4124.4943075008,5186.098400975916,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4124.4943075008,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4124.4943075008,5206.121238083605,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8780,0,39,6,0.0,0.8666666666666667,0.13333333333333333
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.48888888888888893,0.26666666666666666,3,5,239.02331360824977,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,9880,0,41,4,0.0,0.9111111111111111,0.08888888888888889
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,10080,0,42,3,0.0,0.9333333333333333,0.06666666666666667
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5085.540720754585,9180,0,42,3,0.0,0.9333333333333333,0.06666666666666667
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4831.520477388816,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
2.4,0.26666666666666666,0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
2.4,0.48888888888888893,0.26666666666666666,3,5,296.5558211351698,3202.220632439111,2678.680697549923,5246.039551992998,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4758.832287697457,10180,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2463.460724310873,4530.8108188433125,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
2.4,0.26666666666666666,0.26666666666666666,3,3,365.43644302507414,3202.220632439111,2678.680697549923,4206.183223448342,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4497.663334974433,9220,0,43,2,0.0,0.9555555555555556,0.044444444444444446
2.4,0.48888888888888893,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
2.4,0.26666666666666666,0.26666666666666666,3,4,294.4695548715736,3202.220632439111,2124.285225914241,4191.6353204466795,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
2.4,0.26666666666666666,0.26666666666666666,3,3,365.43644302507414,3202.220632439111,2100.235627766473,4167.5857222989125,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
2.4,0.26666666666666666,0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,3564.285229594537,10320,0,45,0,0.0,1.0,0.0
